global_window_index,max_abs_amplitude,max_peak_to_peak,max_abs_kurtosis,frontal_low_frequency_ratio,frontal_high_frequency_ratio,line_noise_ratio,min_channel_std,nonfinite,flat_channel
384,543.0,703.0,0.5767450120956017,0.2218689402945065,0.1087424685945468,0.40710927467728963,74.20492469916923,False,False
385,715.0,919.0,4.092894695241259,0.14294509397039812,0.05119869720500006,0.4471706358677736,68.3022636150172,False,False
386,715.0,993.0,2.5486849226761663,0.39596602290845895,0.13848391435543092,0.4242770810740246,78.39563415107358,False,False
387,752.0,993.0,0.7183531136574688,0.37768277035302805,0.0932185027642909,0.3602900121997329,83.51133109777626,False,False
388,752.0,1103.0,1.0733821756171018,0.3224082433803393,0.12660302816025862,0.3304976444219745,81.17621649843014,False,False
389,568.0,919.0,0.7806599605788227,0.31264507954173676,0.2053523113552633,0.3084164364723355,70.98993619596497,False,False
390,604.0,955.0,2.0312773581182135,0.0837136454980897,0.13239069696008518,0.371915600037785,75.48237040247973,False,False
391,649.0,1020.0,2.3732676597955598,0.30326234761439547,0.08175812496762301,0.37393998590586824,81.6390414581771,False,False
392,2655.0,4575.0,5.781807888722186,0.8585136619451061,0.006970650732813217,0.3923449077472374,163.02877291551894,False,False
393,2655.0,4575.0,6.345312400045039,0.8683852158452635,0.005970027142227002,0.38724849053568855,151.5460730139226,False,False
394,719.0,993.0,0.48013073004113105,0.2782905087702084,0.13684786854375336,0.3501168857578808,86.85010917362429,False,False
395,678.0,993.0,0.4484285604265339,0.26516935952541987,0.20074087193842288,0.3489927967434679,80.90314653027876,False,False
396,678.0,1029.0,1.4504258377652413,0.15781591644649196,0.07684529819735028,0.40931353956192207,90.95162550033037,False,False
397,613.0,984.0,1.3887983503740777,0.1558713491496797,0.0869737252135433,0.39321942176530916,94.31277534540732,False,False
398,2297.0,2869.0,11.67912872056686,0.42034148133429755,0.050007893815707444,0.36933872686016817,111.22693357186711,False,False
399,2297.0,2869.0,9.181138199257667,0.4470074852691301,0.07866024735473151,0.3806263895555986,115.32091348032888,False,False
400,1156.0,1397.0,7.98608636276688,0.25126708775006334,0.08754383932687318,0.3021844556894024,93.46633874352251,False,False
401,752.0,1067.0,1.254591695482337,0.21409711806984336,0.052208257893648365,0.3264842176521315,112.5224536613578,False,False
402,752.0,1067.0,1.589055114433597,0.2716636428411828,0.11327010179912504,0.28475888639810915,96.53498623163492,False,False
403,641.0,1066.0,2.8051795564207644,0.32300035513568215,0.059543698102835704,0.4344381852730922,96.32451331428763,False,False
404,641.0,1066.0,2.386791519651428,0.3456624520991006,0.07102179256065169,0.26491372729959256,99.99974348035336,False,False
405,604.0,882.0,1.1733287193115434,0.28992871347977267,0.11494868244530776,0.4513139265621464,79.16297346100322,False,False
406,1156.0,1434.0,9.24013015649662,0.2032721797360362,0.09614718752287808,0.38463458233674985,87.7111639174674,False,False
407,1156.0,1507.0,7.313590150394324,0.14217295732932114,0.0840458277773866,0.30003706525308377,100.54309547274349,False,False
408,1046.0,1471.0,3.952514828236037,0.20075155564107466,0.08442761863610897,0.43440506773513154,119.12911687183708,False,False
409,1083.0,1508.0,4.507847167915892,0.22152303244557608,0.051307910255543925,0.23231473239869366,113.32488274390438,False,False
410,1083.0,1287.0,6.96118892757864,0.11818799358204525,0.143188393751464,0.3029030785496315,80.38041267738988,False,False
411,543.0,738.0,0.5696877574827224,0.10064330109219106,0.1020381388848992,0.3458930988267979,76.57286909615057,False,False
412,1304.0,1803.0,11.460207382992614,0.24734955789833366,0.04888953417827227,0.32989250255649,83.25945494059889,False,False
413,1304.0,1803.0,9.41233087492672,0.40641418103573035,0.08961431453052733,0.2441122646955081,87.34801777084637,False,False
414,641.0,919.0,0.5502211487295185,0.18089730442991545,0.08973649079670602,0.3423751188645597,81.27211535616969,False,False
415,1819.0,2207.0,12.040708890701403,0.19115678882899692,0.07879188900448453,0.42169037956199656,121.55550714693688,False,False
416,1819.0,2318.0,7.325032785853949,0.5734083591899087,0.04299374114668829,0.2753396885434381,116.63674897015584,False,False
417,649.0,1103.0,2.448445963881216,0.15506103535021784,0.20930129199088796,0.28116761564083137,86.89664151250233,False,False
418,1304.0,2023.0,8.53971592976677,0.35682525287637873,0.11823045975832261,0.29812121227346255,99.18146027779433,False,False
419,1304.0,2023.0,8.75556773544827,0.3224551984318429,0.08869485079184862,0.3220846729811333,91.48520494926693,False,False
420,568.0,739.0,0.6528858831120434,0.2631736658074951,0.10260435236030581,0.36774165479189563,81.11034563072063,False,False
421,678.0,1103.0,0.4991671262119852,0.22201852619538187,0.15744723599626517,0.35596168145006185,87.95469600421762,False,False
422,1451.0,2060.0,9.287061932985447,0.18485233198610795,0.11939012778046135,0.2773332957321549,93.4407315617168,False,False
423,1451.0,2060.0,8.913691414155197,0.13781586067326168,0.16657099955847712,0.22805482428818585,92.41699511300816,False,False
424,754.0,1161.0,2.4912892514170526,0.20067203653614912,0.20962509858163514,0.2890662282603286,93.70159457955722,False,False
425,2268.0,3907.0,5.186478239474944,0.595361257159645,0.06977540200756564,0.43152713246619046,116.40264570762288,False,False
426,2268.0,3907.0,7.384758918110595,0.5969662055917582,0.03738268528819807,0.3924189793009541,128.97981280201608,False,False
427,1267.0,2244.0,5.1610237898034175,0.26738093114748057,0.042766030456069616,0.39649948379150557,131.6677898616607,False,False
428,1267.0,1900.0,3.600122441640404,0.24524203598460362,0.10053521903934495,0.3338107007128307,121.78084790655548,False,False
429,715.0,1250.0,0.5515056967541918,0.21824266343700438,0.10379995034774583,0.3978065709057595,101.58993860122173,False,False
430,972.0,1435.0,1.4234878580694783,0.3063745957291692,0.026642333459707963,0.3291117471856809,121.22069163880555,False,False
431,972.0,1507.0,0.36266391972996637,0.34476713281706534,0.04163288234580509,0.31236051237714724,148.14207051093666,False,False
432,860.0,1477.0,0.462601470338587,0.20375307957648514,0.09474660041013253,0.30058153882254707,125.95110177545946,False,False
433,862.0,1654.0,1.6976758203980982,0.15940222554063613,0.08152571021829064,0.2878300290051773,137.6219673342317,False,False
434,936.0,1654.0,1.334192209258843,0.4533871365028934,0.03508628156774054,0.33314516451136705,142.21040847177804,False,False
435,936.0,1287.0,0.8138158247036653,0.3565915562500385,0.08697694376636556,0.42302045946164923,111.4378542121568,False,False
436,862.0,1213.0,1.2839869547796354,0.15540676222203842,0.12123172727818371,0.32102189343659915,100.61394512983696,False,False
437,862.0,1267.0,1.0820576974954104,0.21013677584796386,0.15424806920008557,0.24295366138189348,99.64632280439405,False,False
438,1009.0,1360.0,1.0273552993742183,0.27575947861123157,0.10476951948605744,0.2682862900166231,115.38270298463618,False,False
439,1561.0,2428.0,2.1880542731490813,0.4666636872735764,0.05629334250612913,0.30444754813070596,118.47189519274824,False,False
440,1561.0,2428.0,2.1503092928368392,0.19470342037239044,0.2111042585004052,0.3269861500759534,113.99837854135731,False,False
441,752.0,1103.0,1.0143527356873052,0.0821852083544013,0.15851459919520056,0.383200626053661,106.43024905959055,False,False
442,752.0,1140.0,1.1141829584676288,0.13772735071549436,0.1604429285023944,0.336627733256088,101.64266695966603,False,False
443,719.0,1091.0,1.1553873762198794,0.167811186561442,0.12900044531377794,0.28969806887104255,111.25218611723113,False,False
444,1672.0,2539.0,5.555208119158131,0.3001314871336385,0.07722099266737573,0.37510379414049017,128.51695762986884,False,False
445,1672.0,2539.0,5.942636079504467,0.4444431515266407,0.07223001387511466,0.41024574649286993,113.86399652475687,False,False
446,715.0,1066.0,0.8810101458489163,0.07945005497222041,0.13013339173979283,0.30318249995446095,106.51378904094706,False,False
447,715.0,1103.0,0.8544621336605722,0.11940222986027052,0.17128340957746246,0.3598525073383651,104.86612435613127,False,False
448,715.0,1066.0,0.8376463139198096,0.14469463263037433,0.1250660616164747,0.30993142876112145,103.9273672847814,False,False
449,719.0,1055.0,0.6908280631097719,0.32018694145201665,0.11080589350693527,0.29931667274073914,95.4294821938029,False,False
450,719.0,1176.0,0.7209699849316031,0.23492816190059337,0.08938635699451872,0.29012006554765335,95.24559573506531,False,False
451,5020.0,5923.0,182.71632249877666,0.40851189950245365,0.032376843282951595,0.3434322070196497,160.25971132986297,False,False
452,972.0,1434.0,2.5797264527256694,0.19742465904904377,0.1253877734557227,0.3717103905469974,82.69544461491573,False,False
453,972.0,1434.0,1.9375368052361184,0.2803826085220845,0.10496931000163273,0.31925633141585835,86.89848611739936,False,False
454,641.0,993.0,1.2935826995683435,0.2910944674821556,0.14707293263808685,0.3169636027276121,73.41615877470149,False,False
455,641.0,1103.0,1.197761685936955,0.2811101624272912,0.09758652479549379,0.28784766338642603,86.38516036475187,False,False
456,641.0,1103.0,1.045328393823857,0.34318957455275756,0.08129916595729729,0.3431689105533018,92.83435664363437,False,False
457,604.0,879.0,1.1329147191443922,0.28923497792800257,0.16016729052982132,0.37844733918359,76.88777483731464,False,False
458,825.0,1544.0,2.850655185018872,0.18207148674656684,0.05079696849359004,0.41237441757511456,161.04159680258488,False,False
459,1106.0,1829.0,1.0069681851766026,0.5132187293033144,0.010702879556650455,0.3689587187092415,207.34254779251546,False,False
460,1106.0,1689.0,3.07692059428926,0.619107339032216,0.030934871152414466,0.32935367827621254,147.0339662793521,False,False
461,578.0,914.0,1.1503577605155544,0.31543305986119513,0.11745131347218385,0.3560775667690764,80.14460654956373,False,False
462,568.0,914.0,1.1223388814900952,0.26667125059425606,0.08402377824491067,0.36877531629864146,70.48421910378009,False,False
463,715.0,1302.0,4.819762546158242,0.25878689623250306,0.022034443652949702,0.3606017866806049,109.76804905505641,False,False
464,715.0,1302.0,3.9322271283103643,0.27184689833668685,0.025859803717050017,0.3146230610452189,109.962897805989,False,False
465,678.0,919.0,1.1906364851735871,0.3674765868415672,0.1492664964306396,0.25165473924876025,79.95857072019366,False,False
466,678.0,845.0,1.1398378419463502,0.2528631020518089,0.1834741846091145,0.3509781804000631,78.14117332591059,False,False
467,613.0,914.0,1.1438336106263534,0.2502537724100046,0.11102110737183053,0.32610650058564855,74.48421439042889,False,False
468,613.0,914.0,1.1027056367913064,0.46120034697585466,0.09480767240377773,0.3541029586443663,80.83183160022672,False,False
469,568.0,844.0,1.1272727543251595,0.2344075786907307,0.16622854046699295,0.31579791775243493,76.27844845738646,False,False
470,613.0,879.0,1.1783131093692791,0.15414067782767837,0.10818422073451882,0.37693103629814007,75.45236196189396,False,False
471,613.0,879.0,1.1815897747047006,0.14366170160505748,0.20134534808490184,0.36300161213272025,68.46669923260939,False,False
472,578.0,879.0,1.1509786470823313,0.17742365441752658,0.20691220904912552,0.3517825342126069,60.72343360008222,False,False
473,578.0,879.0,1.151840306422308,0.25337912367197724,0.15653551974226879,0.3240432978249707,75.36060786716845,False,False
474,936.0,1287.0,4.298905828486695,0.21635015301217972,0.10189803345405785,0.2942749329778145,79.00115579652933,False,False
475,936.0,1287.0,4.352814557533197,0.2721502850504912,0.0706940554230976,0.3775376637607967,74.78524916237862,False,False
476,613.0,914.0,1.2049268898185623,0.4005950720661483,0.09861883860050484,0.36404639111295123,75.94379452335276,False,False
477,678.0,1020.0,1.0438063711042318,0.13795485308485922,0.10004328047368892,0.4361912932322811,77.21670967966494,False,False
478,678.0,1020.0,1.0682894903737772,0.19365175139344734,0.06804535317955111,0.39168025899861114,76.44587248693081,False,False
479,641.0,914.0,1.1364983576542786,0.4144693761449378,0.1317873360242575,0.35458057589482217,74.4462899528112,False,False
480,641.0,984.0,1.977497393329533,0.27646663825858253,0.08075204271820578,0.3847847584550238,83.82859860417094,False,False
481,613.0,1055.0,2.1274766299180143,0.1583145172460485,0.030890789040980398,0.3413967702955589,79.68629862758618,False,False
482,613.0,1055.0,1.430887914312338,0.2131196393129646,0.11909622571462183,0.3224638365889317,80.3875193004321,False,False
483,613.0,1020.0,1.8832284335401441,0.20680422661398015,0.1610177118088416,0.3395006604604342,78.67682214692996,False,False
484,752.0,1103.0,1.121556594758042,0.38259097647040474,0.07036275967492253,0.3352702251738775,89.79141605870323,False,False
485,752.0,1103.0,1.2638839368297736,0.4736461767535785,0.05455467956779578,0.34782259191856185,84.43355749316102,False,False
486,641.0,992.0,1.134989950292876,0.1669764611345598,0.1641718982492598,0.395261183046136,80.36945548148033,False,False
487,788.0,1250.0,3.6737190346952797,0.2700848441962189,0.07201334247583548,0.34145871727636534,93.2648965427187,False,False
488,788.0,1250.0,3.887367227908147,0.3922216099133367,0.04794632887131552,0.3235332154614705,90.6305840606878,False,False
489,578.0,879.0,1.1007010974193423,0.21974849283084408,0.1256722103117945,0.2836597652557171,73.68120208306372,False,False
490,578.0,809.0,1.1014652908234868,0.2390438560422738,0.15434966584836388,0.3352038725642066,70.71855599801984,False,False
491,578.0,809.0,1.1333438806480975,0.17164576958184993,0.1763665238615138,0.3626412069124228,64.97003516044916,False,False
492,936.0,1692.0,4.9292897602878405,0.27948227636827505,0.17166626459694187,0.28633390886459326,74.29544628867504,False,False
493,936.0,1692.0,5.0092350780533135,0.3825240782906,0.17092022397525086,0.303335671068694,72.34461052467249,False,False
494,604.0,844.0,1.8242244318999745,0.17809585209686746,0.25201678687993617,0.3590377796138603,68.18122679667769,False,False
495,604.0,809.0,2.440645139326355,0.27795008539195515,0.18647583438309015,0.23215058082033074,65.49159757577566,False,False
496,649.0,1020.0,1.6247866886361395,0.4334729247006451,0.10971051566844425,0.3110069141953144,84.12234805774874,False,False
497,649.0,1020.0,1.400104644474026,0.5234182571655279,0.0715283226001267,0.3049269586073528,94.67845699827376,False,False
498,613.0,949.0,1.152848220563466,0.3209284622629593,0.09758105601211528,0.24419957687418586,78.03356798156543,False,False
499,613.0,879.0,1.2854543101954636,0.30065770047793705,0.12875862756280065,0.38437957899097935,73.85283210814794,False,False
500,578.0,844.0,1.2465945868968238,0.14474991625574382,0.1474489994380923,0.32560360477554,63.668544744915465,False,False
501,1083.0,1434.0,2.520031134697552,0.1899307613538715,0.068773850015253,0.4222968880338907,144.98233866502594,False,False
502,789.0,1177.0,1.4002517106388108,0.13912536930203429,0.09124304563064155,0.4032665012579489,124.94520283283188,False,False
503,788.0,1176.0,0.9677612886071478,0.36294660998177636,0.0985897625577022,0.33301481899406477,103.94512129762103,False,False
504,1566.0,2833.0,5.612445706664587,0.4308416595640807,0.11188796860768548,0.3082745269772514,117.42151723516585,False,False
505,1566.0,2833.0,2.8514917655663616,0.30939680541211223,0.06350337538890077,0.39225812281685923,127.2586694398512,False,False
506,936.0,1471.0,2.132984181700701,0.3679690971617729,0.07614926920122513,0.3177350265095394,119.33587495842777,False,False
507,1488.0,2464.0,4.662164292602051,0.3682570332587943,0.017868442242257906,0.376492618793555,190.1035140497859,False,False
508,1488.0,2464.0,5.187476862767333,0.5480719463784572,0.023354789122266982,0.2632279951150861,186.51314433927175,False,False
509,1529.0,2428.0,4.496086477966296,0.4583149643782833,0.014007034465413569,0.2927577511410227,222.31325084955213,False,False
510,1529.0,2428.0,4.185487282299903,0.5539420592045942,0.012262059100445094,0.3395850568843518,220.04363899909683,False,False
511,1856.0,2612.0,5.567413027221059,0.3668799909950384,0.02155830506655942,0.29021630382225305,214.09923718711664,False,False
512,1856.0,2612.0,5.47360622803901,0.3670354585221386,0.022654768186898506,0.4504713057345011,221.87551936558933,False,False
513,1414.0,2428.0,7.05371396525938,0.40468659818170327,0.05708413569830938,0.45850436518788024,127.62564251146728,False,False
514,1414.0,2428.0,8.800609065646887,0.4189652244274341,0.04614501720431173,0.3668834196986939,116.17675725019569,False,False
515,715.0,1214.0,0.6889883580772236,0.3597657878128949,0.05940356136296688,0.33907323967372904,115.41461374451633,False,False
516,899.0,1692.0,3.452205243260135,0.4022245202989359,0.048889731481849885,0.3226851788488548,138.66552558912383,False,False
517,899.0,1692.0,2.9745791737301452,0.395247380264972,0.062058995489699946,0.3542392634178078,131.7996790272765,False,False
518,1529.0,2428.0,7.086865718632918,0.5789872044102699,0.0525978806664467,0.41417211164496326,162.77963243729135,False,False
519,1529.0,2685.0,5.0826378377325945,0.300525960343983,0.03260467453358716,0.3400106748253684,182.78280741771093,False,False
520,1598.0,2796.0,3.362308437519152,0.247467329681755,0.024057094382914194,0.4075719769338833,193.2608846384855,False,False
521,1598.0,2796.0,5.1012124670308,0.3123705423147826,0.020341788809294815,0.30940023441900183,165.4812188685404,False,False
522,715.0,1176.0,1.3582382467764331,0.3408071398075291,0.04627429072773071,0.33554594818459793,109.25523800372227,False,False
523,715.0,1177.0,0.6527545678768742,0.4858109728122855,0.09657034668447759,0.29815160123768253,93.03534371438475,False,False
524,678.0,1176.0,0.5699773592447199,0.30849041507636127,0.11350808466156244,0.38170692213429425,93.90991236293775,False,False
525,3622.0,6181.0,4.394397094308499,0.640455294285326,0.0037632250556720696,0.34819346408713914,728.1050983796906,False,False
526,3622.0,6181.0,2.7321243758423908,0.63591309041943,0.0037739275166339802,0.30467823447447806,790.5908880421333,False,False
527,1498.0,2851.0,2.208530074501355,0.6711262670699232,0.019073303029704676,0.3432162002064899,330.98845331502844,False,False
528,1377.0,2182.0,5.517276722334119,0.644492844483887,0.02752608489794954,0.4334437188943999,150.81948995694424,False,False
529,2113.0,3200.0,8.204984919620943,0.3448853695531845,0.01877607333726491,0.37406030345626395,179.49601681681014,False,False
530,2113.0,3200.0,9.497373968425256,0.18137939397955277,0.02910201415174479,0.3437771520205309,169.14638403834073,False,False
531,715.0,1324.0,2.0078357862103626,0.15205599260982894,0.0826292500048422,0.41441034061664417,104.90094349803219,False,False
532,752.0,1361.0,1.2222748734699271,0.22815723265984983,0.06346480078635008,0.45990957937580373,106.92280658704638,False,False
533,1524.0,1949.0,6.64930489352902,0.46770244864922145,0.06107104508795185,0.3583037066278205,135.49417809792197,False,False
534,1524.0,1949.0,5.231290755067544,0.33075310205210084,0.039295919063114866,0.32970822211026585,115.37218386766494,False,False
535,715.0,1361.0,0.5678005441297542,0.36559805349060936,0.041349140397190676,0.33069739786013386,107.38595832443629,False,False
536,678.0,1287.0,0.6040214228143697,0.2941873259106939,0.06578097897718302,0.4221824797703659,102.52073629015896,False,False
537,1230.0,2097.0,4.389486131911044,0.2912144880166778,0.08096379385330767,0.40701179803063536,193.33127564727363,False,False
538,1230.0,2097.0,2.5827758779959638,0.13657427808845102,0.028389713298926388,0.37635378010331566,213.96726921263337,False,False
539,1046.0,1361.0,2.3565635313888915,0.6053258184953189,0.0570152553979521,0.3678519946358659,142.65878699429402,False,False
540,641.0,1066.0,0.5880391989979481,0.4916698995225304,0.04421728437623516,0.34435238762467235,106.06552155685966,False,False
541,715.0,1066.0,0.5468009459543239,0.44450782850878207,0.05435173463388515,0.3615730162699721,94.94709637919341,False,False
542,1414.0,2428.0,5.768116433758571,0.2743655442612878,0.061078755180541476,0.251780433531272,177.76988629402885,False,False
543,1414.0,2428.0,4.739403154737492,0.3754880828430652,0.017892435193441383,0.3204797073400068,186.57309776378153,False,False
544,719.0,1090.0,1.4273627106334246,0.40665615088157986,0.06494866664407968,0.38228998638794126,97.88302027944938,False,False
545,641.0,919.0,0.9560661853910712,0.16585067232587533,0.11258994110151382,0.35749744741510187,89.31882650339925,False,False
546,604.0,919.0,0.848245375889483,0.14156887836387114,0.06685713920283072,0.38054192901123407,86.18591650157555,False,False
547,604.0,919.0,0.7624905762652467,0.19419672877246155,0.057147597283284536,0.3297315191492921,79.89338825832986,False,False
548,1156.0,1802.0,4.356877710508454,0.3725724879192537,0.02025886293068165,0.43627044229825807,162.72346938974223,False,False
549,1156.0,1802.0,4.075064272686881,0.40756966828876473,0.01695732507038087,0.3697857693088933,165.59177659113806,False,False
550,678.0,1066.0,0.724273846546557,0.40336620371014487,0.08060506309512533,0.31254288476553627,93.00399599411857,False,False
551,641.0,1103.0,0.6146829893690788,0.30832371134808373,0.08439303086312214,0.2807020934465367,94.58480630363469,False,False
552,641.0,1103.0,0.7976036152370636,0.2611276285142302,0.09956027764551331,0.2806699234708874,89.1239192517255,False,False
553,1267.0,2097.0,6.770431774522791,0.18945083775837265,0.05420662650910716,0.32293967365901877,141.16053490831135,False,False
554,1267.0,2097.0,5.6587150523724805,0.39541971749501104,0.024366955060061264,0.30668021926147,166.94094059011135,False,False
555,754.0,1177.0,1.3611683050806063,0.3803033696259158,0.06448619382617123,0.31749506941282407,108.21630158657774,False,False
556,684.0,950.0,0.7438303961875747,0.29830550310973025,0.1105506559300005,0.36647989665335295,83.58668867572871,False,False
557,641.0,992.0,0.8168300322800297,0.21664197848169,0.24694838816084005,0.37782170907674517,84.48561894760529,False,False
558,678.0,956.0,1.5428570166224862,0.1158812380263086,0.23656585095236543,0.29160301865666877,90.1436242106997,False,False
559,678.0,956.0,1.3813312909854716,0.2944531983599995,0.16332544564960355,0.36124206457448066,88.63864532148204,False,False
560,1230.0,2060.0,6.094435607902568,0.26428647788366516,0.03640995287786221,0.3084446945645612,167.13595171975803,False,False
561,2743.0,3789.0,2.740786224514453,0.3449226697350392,0.033633140408470985,0.2759559324090951,168.09669281283627,False,False
562,1357.0,2358.0,3.2079486220922755,0.3767669211362971,0.0218045072732721,0.42973804329039744,169.13321269437893,False,False
563,1120.0,1759.0,5.889281716231947,0.372174351651499,0.0173832324121626,0.49957006533980347,148.97739971217112,False,False
564,936.0,1398.0,5.198519175032814,0.32845005481528994,0.044100361130574334,0.38891717863404285,87.64067773244396,False,False
565,1782.0,3274.0,3.3694610120524047,0.21471800213706796,0.03700397772697369,0.27516506098999927,121.73998831879102,False,False
566,1782.0,3274.0,2.42862625787106,0.4433609561801121,0.01630391126862225,0.3656433842238656,221.6269551818632,False,False
567,1377.0,2612.0,2.923271006825356,0.5265292602460739,0.009226556834140885,0.36219248748921834,218.91641576389804,False,False
568,1634.0,2815.0,1.5945558094936096,0.33625131167670425,0.05315962323907427,0.36853488366122755,101.73331308960452,False,False
569,1634.0,2604.0,1.129171919826284,0.24083936992483687,0.06947388639359918,0.3463181045136837,93.32603933806617,False,False
570,1001.0,1654.0,0.7156341022251245,0.2468161999217818,0.11432517990705111,0.45769218908434234,92.3993148703998,False,False
571,1340.0,2111.0,2.6802003254073723,0.4607534786238439,0.020541394144742944,0.40791671275360186,120.41362576104457,False,False
572,1340.0,2111.0,3.4623974031575315,0.4763998804227554,0.021080403049140405,0.3638822613842673,118.92730632323486,False,False
573,2854.0,4599.0,11.67404477890251,0.3681935032350326,0.06380782037788102,0.4128288617920914,121.36124938641088,False,False
574,2854.0,4599.0,11.596236816426323,0.40593147919786465,0.05390710270932159,0.3773449578708006,129.23337445052223,False,False
575,1083.0,1913.0,4.924996733013154,0.5031344530709158,0.07117838297542708,0.40947515201707263,104.04548911967468,False,False
576,1071.0,1802.0,3.5294965426080527,0.4549866782445245,0.03147371542368721,0.4157739997829493,116.35945838545148,False,False
577,1071.0,1759.0,0.8465886423881899,0.3074426087164106,0.03874404196611181,0.4227144999695015,103.27621186357315,False,False
578,789.0,1301.0,0.7074271596266666,0.2680701527121931,0.07849226123161285,0.2978167236730736,74.65752373076256,False,False
579,604.0,1020.0,1.1331197705652931,0.3769337040691314,0.09851420869280661,0.2995173722377618,92.02884777411829,False,False
580,1046.0,1949.0,2.817396693315132,0.1502767569572192,0.04594352601675599,0.29333968294997226,125.81362688646706,False,False
581,1083.0,1986.0,3.240482807372909,0.20673771399641258,0.037612624608739605,0.3526762826655757,121.34468730964346,False,False
582,1083.0,1876.0,1.939946137275169,0.36461087797973907,0.09696078329214247,0.33627694099199956,91.04899167084358,False,False
583,899.0,1408.0,0.9897055341284657,0.4021004893651717,0.1053646154575022,0.45040327070915787,81.12798603598893,False,False
584,1193.0,1765.0,5.419061877148103,0.5576782860003596,0.05218988591601861,0.3903672883725628,87.0125724872188,False,False
585,1193.0,1839.0,5.7149542247144645,0.50542902728174,0.03453733169177982,0.42816222718947333,79.63900331878455,False,False
586,1212.0,1865.0,1.9516212316299573,0.41341579014379354,0.07732236078554144,0.31696038319282044,77.3481910617337,False,False
587,1892.0,3568.0,6.217205215082778,0.5737311490514317,0.017119548291493127,0.3354014021888151,135.4086573386993,False,False
588,1892.0,3568.0,6.001589155213457,0.49177957845032605,0.02287400482144413,0.33530798582834254,132.89584963584585,False,False
589,1267.0,2358.0,4.901083059051253,0.27849136996715246,0.0807414992492436,0.35222829328603944,99.40239891596079,False,False
590,1120.0,2207.0,5.072419093903967,0.32570978340379836,0.05872210901491439,0.3516190445715288,97.73794012969528,False,False
591,862.0,1397.0,0.7704248960189894,0.3387785679039308,0.06085309969688482,0.2992101371471856,83.74125363811177,False,False
592,1009.0,1397.0,1.2737279471604506,0.4861692603021823,0.06584933395078843,0.2604572453526328,89.94674590555805,False,False
593,1009.0,1618.0,0.8142287830672887,0.4715296119151349,0.05460422419385607,0.27886730550434713,111.38609565240851,False,False
594,1230.0,2041.0,0.9696466937348878,0.5208105067445785,0.022753671636473568,0.40748335535436275,113.73825381488577,False,False
595,1230.0,2041.0,0.9838190664685715,0.32802508103150496,0.032717970809077186,0.4452884518316313,106.37524383552837,False,False
596,1193.0,1950.0,4.959368372520791,0.25073366425091653,0.023186712424552537,0.4337875237863461,106.8348331752797,False,False
597,1230.0,2060.0,3.783454534472904,0.2714228815780849,0.04085541219626023,0.28958112872255876,102.3380219651821,False,False
598,1230.0,1876.0,1.2171865136151439,0.39006006629136325,0.06973090265815794,0.39309203375277757,80.18700198868486,False,False
599,972.0,1618.0,1.2474238003735993,0.1357880010465851,0.10978586093412471,0.38479738449894274,77.33058814679131,False,False
600,936.0,1548.0,0.9571716454545318,0.03484895698438099,0.15960705050291651,0.3368935277086176,69.97009510486873,False,False
601,1014.0,1802.0,6.315941995858363,0.12936785974733445,0.06897414043743878,0.4011730915034341,131.68461360221326,False,False
602,1014.0,1802.0,3.0320315750336944,0.34942540542949824,0.03221150567361409,0.42907430684918024,165.8891921134665,False,False
603,862.0,1361.0,2.3007676144497804,0.4516192866924393,0.021036485203727154,0.36508573317698473,120.27920765975126,False,False
604,788.0,1139.0,1.5952256425521307,0.4559285133909032,0.05438621168996275,0.3665434812743329,84.54749509506101,False,False
605,678.0,1066.0,0.6156677471226861,0.20727909947117,0.08961882753590376,0.37418517215241626,70.26998541062446,False,False
606,1009.0,1876.0,4.317325746727793,0.4194276627690876,0.03791326988865789,0.47932258596604144,126.85683217127202,False,False
607,1009.0,1876.0,4.110996399210242,0.5117534163434879,0.049302042220631774,0.46034653896847777,130.78036514037572,False,False
608,1046.0,1724.0,0.5704828813792209,0.2985881788536372,0.1275201870059717,0.31046815680567386,82.31502172826065,False,False
609,1046.0,1728.0,0.9960088636772118,0.2958189134283738,0.09466424612386808,0.363204767816032,92.56116537694143,False,False
610,1561.0,2575.0,0.8119702697336773,0.38547607505784737,0.03501770845986289,0.38163254871824376,94.46631478096252,False,False
611,1819.0,3054.0,2.3617716746290345,0.10104053061183584,0.03713969766856516,0.3043839780466396,87.28692350649249,False,False
612,1819.0,3054.0,2.943095901764454,0.1813286859092221,0.09403585136328745,0.26110974165733525,88.13024313189023,False,False
613,1120.0,2023.0,1.2363033279347224,0.29478735126106875,0.048907802968767185,0.3506413229470398,84.45783131743028,False,False
614,678.0,956.0,0.797139280522825,0.3623821505435245,0.0898786124720547,0.3714502612992536,73.25897505526173,False,False
615,678.0,919.0,0.715581933898636,0.2220662145036279,0.14804334988329534,0.38270771330046244,71.58515596863438,False,False
616,715.0,956.0,0.7574451543264922,0.07495730269226607,0.09708394033084768,0.2588453518202496,76.4621829388181,False,False
617,1856.0,1987.0,24.26833793344342,0.20907940981576345,0.05958403905846644,0.4184974300792523,104.25435104255223,False,False
618,1856.0,3643.0,8.24496416051671,0.2682383265967464,0.0361971827954906,0.3612763400583823,115.51273832219182,False,False
619,1787.0,3164.0,11.839653863085191,0.17004738661924923,0.0917786739456459,0.3324265566106959,89.13490355950499,False,False
